"customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn"
"2749-CTKAJ",1,0,1,1,0.305555555555556,"Yes","No","No",0,0,0,0,0,0,"One year","No","Mailed check",0.0189054726368159,0.0462843295638126,0
"6371-NZYEG",1,0,1,1,0.222222222222222,"Yes","No","DSL",1,0,1,0,1,0,"Two year","No","Mailed check",0.45771144278607,0.115993537964459,0
"7554-NEWDD",1,0,0,0,0.138888888888889,"Yes","Yes","No",0,0,0,0,0,0,"Two year","No","Bank transfer (automatic)",0.0741293532338308,0.0268636048926841,0
"8992-VONJD",0,0,0,1,0.180555555555556,"Yes","No","DSL",1,1,0,0,0,0,"Month-to-month","Yes","Electronic check",0.375621890547264,0.0860546965151165,0
"0867-MKZVY",0,0,1,0,0.277777777777778,"Yes","Yes","Fiber optic",1,0,0,0,0,0,"Month-to-month","No","Electronic check",0.638308457711443,0.181577429033003,1
"4482-EWFMI",0,0,0,0,0.0277777777777778,"Yes","No","Fiber optic",0,0,0,0,0,0,"Month-to-month","Yes","Electronic check",0.511940298507463,0.013431802446342,0
"4648-YPBTM",1,0,0,0,0.736111111111111,"Yes","Yes","DSL",0,1,1,1,0,1,"Two year","Yes","Bank transfer (automatic)",0.553731343283582,0.454586891299331,0
"2907-ILJBN",0,0,1,1,0.152777777777778,"Yes","No","No",0,0,0,0,0,0,"One year","No","Mailed check",0.0233830845771144,0.0248211400876991,0
"6345-FZOQH",1,0,1,0,0.958333333333333,"Yes","No","No",0,0,0,0,0,0,"Two year","No","Mailed check",0.0164179104477612,0.155163858758366,0
"3376-BMGFE",0,0,0,0,0.0555555555555556,"Yes","No","Fiber optic",0,0,0,0,0,0,"Month-to-month","Yes","Bank transfer (automatic)",0.523880597014925,0.0293330256173552,1
"5997-OPVFA",1,0,1,0,1,"Yes","Yes","DSL",1,1,1,1,1,1,"Two year","Yes","Bank transfer (automatic)",0.704477611940298,0.719553427186707,0
"3445-HXXGF",1,1,1,0,0.805555555555556,"No","No phone service","DSL",0,1,1,0,0,1,"Month-to-month","Yes","Electronic check",0.269154228855721,0.30376182783291,1
"1159-WFSGR",0,0,1,1,0.222222222222222,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","No","Electronic check",0.0213930348258706,0.034918070620817,0
"7654-YWJUF",1,0,1,0,0.597222222222222,"Yes","No","Fiber optic",1,0,1,1,0,0,"One year","Yes","Bank transfer (automatic)",0.656716417910448,0.406237018232172,0
"1875-QIVME",0,0,1,0,0.0277777777777778,"Yes","Yes","Fiber optic",0,0,1,1,1,1,"Month-to-month","Yes","Electronic check",0.857213930348259,0.0258481421647819,1
"6727-IOTLZ",1,0,1,0,0.194444444444444,"Yes","No","DSL",0,1,1,1,1,1,"Two year","No","Mailed check",0.633830845771144,0.134196861297023,0
"0691-JVSYA",0,0,1,0,0.736111111111111,"Yes","No","Fiber optic",0,0,1,0,1,1,"One year","Yes","Bank transfer (automatic)",0.762189054726368,0.574821140087699,1
"5918-VUKWP",0,0,0,0,0.444444444444444,"Yes","No","No",0,0,0,0,0,0,"One year","No","Bank transfer (automatic)",0.0228855721393035,0.0733614124163397,0
"1744-JHKYS",0,0,1,0,0.472222222222222,"Yes","Yes","No",0,0,0,0,0,0,"Month-to-month","No","Electronic check",0.0641791044776119,0.0878606046618971,0
"2656-FMOKZ",0,1,0,0,0.208333333333333,"Yes","Yes","Fiber optic",0,0,0,0,0,0,"Month-to-month","Yes","Mailed check",0.559203980099503,0.130036925917378,1
"2070-FNEXE",0,1,0,0,0.0972222222222222,"Yes","No","Fiber optic",1,0,0,0,0,0,"Month-to-month","No","Bank transfer (automatic)",0.57910447761194,0.0559427648280637,1
"5947-SGKCL",0,0,1,1,0.208333333333333,"Yes","Yes","Fiber optic",0,1,1,0,1,1,"Month-to-month","Yes","Bank transfer (automatic)",0.866666666666667,0.177757904454189,0
"3712-PKXZA",1,0,1,0,0.847222222222222,"Yes","No","No",0,0,0,0,0,0,"One year","Yes","Credit card (automatic)",0.0228855721393035,0.142303254096469,0
"6317-YPKDH",0,0,0,0,0.0138888888888889,"No","No phone service","DSL",0,1,0,0,0,0,"Month-to-month","No","Bank transfer (automatic)",0.116417910447761,0.00128663743364874,1
"6582-OIVSP",0,0,0,0,0.0138888888888889,"Yes","No","DSL",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.269154228855721,0.00305792753288714,0
"9367-WXLCH",1,0,0,0,0.111111111111111,"Yes","Yes","Fiber optic",0,0,0,0,0,1,"Month-to-month","No","Bank transfer (automatic)",0.659203980099503,0.0742960996999769,1
"5524-KHNJP",1,0,1,1,0.458333333333333,"Yes","No","DSL",1,0,1,0,1,1,"One year","No","Credit card (automatic)",0.562189054726368,0.280925455804293,0
"1918-ZBFQJ",0,0,0,0,0.180555555555556,"Yes","No","Fiber optic",0,1,1,0,0,0,"Month-to-month","Yes","Electronic check",0.606965174129353,0.126107777521348,1
"1024-GUALD",0,0,1,0,0.0138888888888889,"No","No phone service","DSL",0,0,0,0,0,0,"Month-to-month","Yes","Electronic check",0.0651741293532338,0.000692360950842372,1
"4827-USJHP",1,0,0,0,0.277777777777778,"Yes","No","DSL",0,1,0,0,0,0,"Month-to-month","Yes","Mailed check",0.333830845771144,0.115976228940688,0
"8167-GJLRN",1,0,0,0,0.0416666666666667,"No","No phone service","DSL",0,0,0,1,0,0,"Month-to-month","No","Electronic check",0.12089552238806,0.00731017770597738,0
"0956-SYCWG",0,0,0,0,0.180555555555556,"Yes","No","No",0,0,0,0,0,0,"One year","No","Electronic check",0.0139303482587065,0.026078929148396,0
"8017-UVSZU",0,0,1,0,0.555555555555556,"Yes","Yes","DSL",0,1,0,0,0,0,"Month-to-month","No","Credit card (automatic)",0.381592039800995,0.272363258712209,0
"7100-FQPRV",1,0,1,1,0.597222222222222,"Yes","Yes","DSL",1,0,0,1,0,1,"One year","Yes","Credit card (automatic)",0.533830845771144,0.364014539579968,0
"2472-OVKUP",1,0,1,0,0.0833333333333333,"Yes","No","Fiber optic",0,1,1,0,0,1,"Month-to-month","Yes","Electronic check",0.723880597014925,0.0591045465035772,1
"2984-RGEYA",0,0,1,1,0.958333333333333,"Yes","No","No",0,0,0,0,0,0,"Two year","No","Bank transfer (automatic)",0.0149253731343284,0.15654281098546,0
"9680-NIAUV",0,0,1,1,1,"Yes","Yes","Fiber optic",1,1,1,0,1,1,"Two year","No","Credit card (automatic)",0.909950248756219,0.935898915301177,0
"2146-EGVDT",1,0,1,1,0.819444444444444,"Yes","No","No",0,0,0,0,0,0,"Two year","No","Credit card (automatic)",0.0104477611940299,0.13546042003231,0
"2604-IJPDU",0,0,1,0,0.277777777777778,"Yes","No","Fiber optic",1,1,0,1,1,0,"Month-to-month","Yes","Electronic check",0.77910447761194,0.217268636048927,0
"9178-JHUVJ",1,0,1,1,0.333333333333333,"Yes","Yes","No",0,0,0,0,0,0,"Two year","Yes","Bank transfer (automatic)",0.0582089552238806,0.0656127394414955,0
"6168-YBYNP",1,0,0,0,0.819444444444444,"Yes","Yes","Fiber optic",0,1,1,1,1,1,"Month-to-month","Yes","Electronic check",0.92636815920398,0.75016732056312,0
"7255-SSFBC",1,0,1,1,1,"Yes","Yes","Fiber optic",0,1,1,1,1,1,"Two year","Yes","Bank transfer (automatic)",0.935323383084577,0.925784675744288,0
"3645-DEYGF",1,0,0,1,0.0138888888888889,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.0248756218905473,0.000225017309023771,0
"9323-HGFWY",0,0,1,0,0.375,"Yes","No","Fiber optic",1,0,0,1,1,1,"One year","Yes","Credit card (automatic)",0.832338308457712,0.307217862912532,0
"8544-GOQSH",0,0,0,0,0.194444444444444,"Yes","No","Fiber optic",0,1,0,1,0,0,"Month-to-month","Yes","Credit card (automatic)",0.614925373134328,0.126182783291022,0
"3363-DTIVD",1,0,1,1,0.986111111111111,"Yes","Yes","Fiber optic",1,0,1,0,1,1,"Two year","No","Electronic check",0.86865671641791,0.852377105931226,0
"7018-WBJNK",1,0,0,1,0.180555555555556,"Yes","No","Fiber optic",0,0,0,0,1,0,"Month-to-month","Yes","Credit card (automatic)",0.597512437810945,0.117141703207939,0
"9142-KZXOP",1,0,0,0,0.611111111111111,"Yes","No","Fiber optic",0,0,0,0,0,0,"Month-to-month","No","Credit card (automatic)",0.503482587064677,0.339274174936534,0
"7674-YTAFD",0,0,0,0,0.458333333333333,"Yes","No","Fiber optic",0,1,0,1,0,0,"One year","Yes","Bank transfer (automatic)",0.613930348258707,0.307644818832218,0
"6348-SNFUS",1,0,1,1,1,"No","No phone service","DSL",1,1,1,1,0,1,"Two year","Yes","Credit card (automatic)",0.370149253731343,0.480083083314101,0
"1285-OKIPP",1,0,0,0,0.0138888888888889,"Yes","No","Fiber optic",0,0,0,0,0,1,"Month-to-month","No","Electronic check",0.613432835820896,0.00705054234941149,1
"7825-ECJRF",0,0,0,0,0.263888888888889,"Yes","No","Fiber optic",1,0,1,1,1,1,"Month-to-month","Yes","Electronic check",0.87910447761194,0.221053542580198,1
"1347-KTTTA",1,0,1,0,0.888888888888889,"Yes","No","Fiber optic",0,1,1,1,1,1,"One year","Yes","Credit card (automatic)",0.837810945273632,0.765670436187399,0
"7841-TZDMQ",1,0,0,0,0.0277777777777778,"Yes","No","DSL",0,0,0,0,0,0,"Month-to-month","Yes","Credit card (automatic)",0.276119402985075,0.00758135241172398,1
"4195-NZGTA",0,0,0,0,0.0138888888888889,"No","No phone service","DSL",0,0,0,0,0,0,"Month-to-month","No","Electronic check",0.0696517412935323,0.00074428802215555,0
"7157-SMCFK",1,0,0,1,0.847222222222222,"Yes","No","No",0,0,0,0,0,0,"Two year","No","Mailed check",0.0149253731343284,0.127555965843526,0
"4709-LKHYG",0,0,1,1,0.402777777777778,"Yes","No","No",0,0,0,0,0,0,"One year","No","Electronic check",0.0174129353233831,0.0601488576044311,0
"2504-DSHIH",1,1,1,0,0.319444444444444,"Yes","Yes","Fiber optic",0,0,0,0,0,1,"Month-to-month","No","Electronic check",0.682089552238806,0.225830833141011,0
"0699-NDKJM",0,0,1,0,0.791666666666667,"No","No phone service","DSL",1,1,1,0,1,1,"Month-to-month","Yes","Bank transfer (automatic)",0.402985074626866,0.394489960766213,0
"9286-BHDQG",1,0,1,1,1,"No","No phone service","DSL",1,1,1,1,0,0,"Two year","No","Credit card (automatic)",0.26865671641791,0.360143087929841,0
"0230-WEQUW",1,0,1,0,0.916666666666667,"No","No phone service","DSL",1,1,1,1,1,0,"Two year","Yes","Bank transfer (automatic)",0.381592039800995,0.435079621509347,0
"2040-LDIWQ",1,0,1,1,0.902777777777778,"Yes","Yes","DSL",0,1,1,1,1,1,"Two year","Yes","Bank transfer (automatic)",0.656218905472637,0.612243249480729,0
"6496-JDSSB",0,0,0,0,0.111111111111111,"Yes","No","Fiber optic",0,0,0,0,1,0,"Month-to-month","Yes","Bank transfer (automatic)",0.614427860696517,0.0699053773367182,0
"9408-SSNVZ",0,0,0,0,0.0555555555555556,"Yes","No","Fiber optic",0,0,0,0,0,0,"Month-to-month","Yes","Electronic check",0.516417910447761,0.0287964458804523,1
"4443-EMBNA",0,0,1,0,0.986111111111111,"Yes","Yes","No",0,0,0,0,0,0,"Two year","No","Bank transfer (automatic)",0.0646766169154229,0.20979690745442,0
"6469-MRVET",1,0,1,1,0.0138888888888889,"Yes","No","No",0,0,0,0,0,0,"One year","Yes","Electronic check",0.0194029850746269,0.000161550888529887,0
"0742-MOABM",1,0,1,0,0.0555555555555556,"Yes","No","DSL",0,0,0,1,0,0,"Month-to-month","No","Mailed check",0.316417910447761,0.0185264251096238,1
"5961-VUSRV",0,0,0,0,0.166666666666667,"Yes","No","No",0,0,0,0,0,0,"One year","Yes","Bank transfer (automatic)",0.0109452736318408,0.0231421647819063,0
"6778-JFCMK",1,0,0,0,0.333333333333333,"No","No phone service","DSL",1,0,0,0,1,1,"One year","Yes","Mailed check",0.321890547263682,0.146543964920378,0
"6341-JVQGF",0,0,1,1,0.430555555555556,"Yes","No","DSL",1,0,1,1,1,1,"One year","Yes","Mailed check",0.625870646766169,0.291593584121855,0
"2232-DMLXU",0,0,1,0,0.0138888888888889,"Yes","No","DSL",0,0,0,0,1,0,"Month-to-month","No","Mailed check",0.367661691542289,0.00420032310177706,1
"4811-JBUVU",1,0,0,0,0.416666666666667,"Yes","Yes","Fiber optic",0,0,0,1,0,1,"Month-to-month","Yes","Credit card (automatic)",0.712935323383085,0.312064389568428,0
"0945-TSONX",0,0,1,1,0.652777777777778,"Yes","Yes","DSL",1,1,0,1,1,1,"Two year","Yes","Credit card (automatic)",0.667164179104478,0.471780521578583,0
"2651-ZCBXV",1,0,0,0,0.75,"Yes","Yes","Fiber optic",1,1,0,1,1,1,"Two year","Yes","Credit card (automatic)",0.893034825870647,0.662572120932379,0
"3316-UWXUY",1,0,0,0,0.694444444444444,"Yes","No","Fiber optic",1,1,0,1,0,1,"Month-to-month","Yes","Credit card (automatic)",0.748756218905473,0.545661204708054,0
"8937-RDTHP",1,0,0,0,0.0138888888888889,"Yes","No","Fiber optic",1,0,0,0,0,1,"Month-to-month","Yes","Mailed check",0.660199004975124,0.00759289176090468,1
"7083-MIOPC",0,0,0,0,1,"Yes","No","No",0,0,0,0,0,0,"Two year","No","Credit card (automatic)",0.0199004975124378,0.178640664666513,0
"1984-GPTEH",0,0,0,0,0.402777777777778,"Yes","Yes","No",0,0,0,0,0,0,"Month-to-month","No","Electronic check",0.0686567164179104,0.0788368336025848,0
"1251-KRREG",1,0,0,0,0.0277777777777778,"Yes","Yes","DSL",0,1,0,0,0,0,"Month-to-month","Yes","Mailed check",0.359701492537313,0.010996999769213,1
"0621-JFHOL",0,0,0,0,0.138888888888889,"No","No phone service","DSL",0,0,0,1,0,0,"Two year","Yes","Mailed check",0.112935323383085,0.0323390260789291,0
"9903-LYSAB",1,0,1,0,0.25,"Yes","Yes","Fiber optic",0,0,0,0,0,0,"Month-to-month","Yes","Electronic check",0.546268656716418,0.14852873297946,0
"0094-OIFMO",0,1,0,0,0.152777777777778,"Yes","No","Fiber optic",0,1,0,0,1,1,"Month-to-month","Yes","Electronic check",0.763681592039801,0.127105931225479,1
"9227-UAQFT",1,0,0,0,0.222222222222222,"Yes","No","No",0,0,0,0,0,0,"Two year","No","Mailed check",0.0149253731343284,0.0306427417493653,0
"7301-ABVAD",0,0,0,0,1,"Yes","Yes","DSL",0,1,1,1,1,1,"Two year","No","Bank transfer (automatic)",0.680099502487562,0.730636972074775,0
"6614-FHDBO",1,0,0,0,1,"Yes","Yes","Fiber optic",0,1,1,1,1,1,"Two year","No","Bank transfer (automatic)",0.904975124378109,0.906935148857604,0
"7576-ASEJU",0,0,1,1,0.569444444444444,"Yes","No","DSL",1,0,0,1,1,1,"One year","Yes","Credit card (automatic)",0.561691542288557,0.365664666512809,0
"9058-HRZSV",0,1,1,0,0.902777777777778,"Yes","No","Fiber optic",1,1,1,0,0,1,"Month-to-month","No","Electronic check",0.75771144278607,0.704748442187861,0
"4522-AKYLR",0,1,0,0,0.180555555555556,"Yes","No","DSL",0,1,1,0,0,0,"Month-to-month","Yes","Electronic check",0.363681592039801,0.0822178629125317,0
"0221-WMXNQ",1,1,0,0,0.0555555555555556,"Yes","No","Fiber optic",1,0,0,0,0,0,"Month-to-month","No","Electronic check",0.568159203980099,0.029379183014078,0
"0303-UNCIP",1,0,0,0,0.569444444444444,"Yes","Yes","DSL",0,0,1,0,0,1,"One year","No","Mailed check",0.465174129353234,0.289983844911147,0
"9947-OTFQU",1,1,0,0,0.208333333333333,"Yes","No","Fiber optic",0,1,0,0,0,0,"Month-to-month","Yes","Electronic check",0.558706467661692,0.121797830602354,1
"0322-YINQP",1,0,0,0,0.0138888888888889,"Yes","No","DSL",1,0,0,0,0,0,"Month-to-month","Yes","Mailed check",0.301492537313433,0.0034329563812601,1
"0959-WHOKV",1,0,0,0,0.583333333333333,"Yes","Yes","Fiber optic",1,1,1,0,0,1,"One year","Yes","Electronic check",0.803482587064677,0.493843757212093,0
"4075-JFPGR",0,0,1,0,0.708333333333333,"Yes","No","Fiber optic",1,1,1,0,1,0,"One year","Yes","Electronic check",0.748756218905473,0.530896607431341,0
"4629-NRXKX",0,0,1,1,0.0277777777777778,"Yes","No","Fiber optic",0,0,0,0,0,0,"Month-to-month","No","Electronic check",0.518905472636816,0.0148107546734364,1
"9514-JDSKI",1,1,1,0,0.0138888888888889,"No","No phone service","DSL",0,1,0,0,1,0,"Month-to-month","No","Electronic check",0.218407960199005,0.00246942072467113,1
"3282-ZISZV",1,0,0,1,0.444444444444444,"Yes","Yes","DSL",0,1,1,1,1,1,"One year","No","Credit card (automatic)",0.651243781094527,0.301696284329564,0
"3675-YDUPJ",1,0,0,0,0.138888888888889,"Yes","No","No",0,0,0,0,0,0,"Month-to-month","Yes","Mailed check",0.0159203980099503,0.0201073159473806,0
"4111-BNXIF",0,0,1,1,0.930555555555556,"No","No phone service","DSL",0,1,1,1,1,1,"Two year","Yes","Electronic check",0.410945273631841,0.471393953381029,0
"7017-VFHAY",0,0,1,1,0.847222222222222,"Yes","Yes","Fiber optic",1,1,1,1,1,1,"Two year","No","Credit card (automatic)",0.963681592039801,0.806525501961689,0
"6655-LHBYW",1,0,0,0,0.694444444444444,"Yes","Yes","Fiber optic",1,1,1,1,1,1,"One year","No","Credit card (automatic)",0.956218905472637,0.666085852757904,0
"4959-JOSRX",0,0,1,0,0.0277777777777778,"Yes","No","DSL",0,0,0,0,0,0,"Month-to-month","Yes","Credit card (automatic)",0.262189054726368,0.00712554811908608,1
"5046-NUHWD",0,1,1,0,0.402777777777778,"No","No phone service","DSL",1,0,1,0,0,1,"Month-to-month","Yes","Electronic check",0.266169154228856,0.139608816062774,0
"7273-TEFQD",1,1,0,0,0.0416666666666667,"No","No phone service","DSL",0,0,1,0,0,1,"Month-to-month","Yes","Electronic check",0.227860696517413,0.0130856219709208,1
"3606-TWKGI",1,1,0,0,0.180555555555556,"Yes","Yes","Fiber optic",0,1,1,0,1,1,"Month-to-month","Yes","Electronic check",0.882089552238806,0.155261943226402,1
"7529-ZDFXI",1,1,1,0,0.791666666666667,"Yes","Yes","Fiber optic",0,1,0,0,0,1,"Month-to-month","Yes","Electronic check",0.712437810945274,0.566183937225941,0
"7605-BDWDC",0,0,0,0,0.430555555555556,"No","No phone service","DSL",1,1,0,1,0,1,"Two year","Yes","Bank transfer (automatic)",0.314427860696517,0.173240249249942,0
"1950-KSVVJ",0,0,1,0,0.625,"Yes","Yes","Fiber optic",1,1,1,1,1,1,"One year","No","Mailed check",0.945771144278607,0.578519501500115,0
"0123-CRBRT",0,0,1,1,0.847222222222222,"Yes","Yes","DSL",1,1,1,1,1,1,"Two year","No","Mailed check",0.695024875621891,0.635581583198708,0
"6292-TOSSS",1,0,0,0,0.694444444444444,"Yes","Yes","No",0,0,0,0,0,0,"Two year","No","Bank transfer (automatic)",0.0661691542288557,0.135754673436418,0
"3197-ARFOY",0,1,0,0,0.263888888888889,"Yes","No","Fiber optic",1,1,0,1,1,1,"Month-to-month","Yes","Mailed check",0.86318407960199,0.229454188783753,0
"6323-AYBRX",1,0,0,0,0.819444444444444,"Yes","No","No",0,0,0,0,0,0,"Two year","No","Mailed check",0.0109452736318408,0.124717285945073,1
"7014-ZZXAW",0,0,1,0,0.986111111111111,"Yes","Yes","No",0,0,0,0,0,0,"Two year","Yes","Credit card (automatic)",0.0597014925373134,0.197801753981075,0
"4385-GZQXV",0,1,0,0,0.222222222222222,"Yes","No","Fiber optic",0,0,0,1,1,1,"Month-to-month","Yes","Electronic check",0.758208955223881,0.172213247172859,1
"7633-MVPUY",1,0,1,0,0.791666666666667,"Yes","No","DSL",1,1,0,1,0,0,"Two year","Yes","Electronic check",0.412935323383085,0.395955458112162,0
"6366-ZGQGL",1,0,0,0,0.0138888888888889,"No","No phone service","DSL",0,0,0,0,0,0,"Month-to-month","No","Bank transfer (automatic)",0.0651741293532338,0.000692360950842372,1
"4716-HHKQH",1,1,1,0,0.277777777777778,"Yes","Yes","Fiber optic",0,1,0,1,1,1,"Month-to-month","No","Electronic check",0.883582089552239,0.248471036233556,0
"5940-AHUHD",1,0,0,0,0.0138888888888889,"Yes","No","Fiber optic",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.52089552238806,0.00597738287560582,1
"6432-TWQLB",1,0,1,0,0.0694444444444444,"Yes","Yes","Fiber optic",0,1,0,1,0,0,"Month-to-month","Yes","Electronic check",0.6681592039801,0.0441149319178398,1
"4484-GLZOU",0,0,1,0,0.722222222222222,"Yes","Yes","Fiber optic",0,1,1,0,1,1,"Month-to-month","Yes","Electronic check",0.863681592039801,0.64690168474498,1
"3179-GBRWV",1,1,1,0,0.291666666666667,"Yes","No","DSL",1,1,0,0,0,1,"Month-to-month","Yes","Bank transfer (automatic)",0.464676616915423,0.152434802677129,0
"8645-KWHJO",1,0,0,0,0.194444444444444,"No","No phone service","DSL",0,0,1,1,1,1,"Month-to-month","Yes","Electronic check",0.365671641791045,0.0869086083544888,0
"4130-MZLCC",0,0,0,0,0.0694444444444444,"Yes","No","DSL",0,1,0,0,0,0,"Month-to-month","No","Bank transfer (automatic)",0.321393034825871,0.0260731594738057,0
"0314-TKOSI",0,0,0,0,0.0833333333333333,"Yes","No","DSL",1,1,0,0,0,0,"Month-to-month","No","Mailed check",0.367164179104478,0.0350911608585276,0
"8229-MYEJZ",0,0,0,0,0.138888888888889,"Yes","No","DSL",0,1,0,0,0,0,"Month-to-month","No","Electronic check",0.327860696517413,0.0553254096468959,0
"2080-SRCDE",0,0,0,1,0.0138888888888889,"Yes","Yes","No",0,0,0,0,0,0,"Month-to-month","No","Mailed check",0.0711442786069652,0.000761597045926609,0
"9577-WJVCQ",0,0,0,0,0.944444444444444,"Yes","Yes","DSL",1,0,0,0,0,0,"Month-to-month","No","Mailed check",0.360199004975124,0.42337295176552,0
"9512-UIBFX",1,0,1,1,0.25,"Yes","No","Fiber optic",0,0,1,0,1,1,"Month-to-month","No","Mailed check",0.765174129353234,0.203225248096007,1
"6202-DYYFX",0,0,0,0,0.305555555555556,"Yes","Yes","Fiber optic",0,0,0,0,0,0,"One year","Yes","Credit card (automatic)",0.574626865671642,0.203646434341103,0
"3808-HFKDE",0,0,0,0,0.277777777777778,"Yes","No","DSL",0,0,0,0,0,0,"Month-to-month","Yes","Electronic check",0.259701492537313,0.104817678282945,0
"5583-SXDAG",1,0,1,0,0.0138888888888889,"Yes","No","Fiber optic",0,0,0,0,0,0,"Month-to-month","No","Electronic check",0.514925373134328,0.00590814678052158,1
"3488-PGMQJ",1,1,0,0,0.111111111111111,"Yes","No","Fiber optic",0,1,0,0,0,0,"Month-to-month","Yes","Electronic check",0.559701492537313,0.0678225248096007,1
"3580-REOAC",1,0,0,0,0.138888888888889,"Yes","No","DSL",0,0,0,0,0,0,"Month-to-month","Yes","Credit card (automatic)",0.264676616915423,0.0480729286868221,1
"7534-BFESC",1,1,0,0,0.333333333333333,"Yes","Yes","Fiber optic",0,0,0,0,0,0,"Month-to-month","Yes","Electronic check",0.575621890547264,0.195465035771982,1
"3727-OWVYD",1,0,0,0,0.486111111111111,"Yes","No","DSL",1,1,1,0,0,0,"One year","No","Mailed check",0.427363184079602,0.231063927994461,0
"2294-SALNE",1,0,1,1,0.319444444444444,"Yes","No","Fiber optic",0,1,1,1,0,0,"One year","No","Mailed check",0.682089552238806,0.221786291253173,0
